Label,area1,area2,area3,area4,area5
Parasitized,255,110.5,61,0,177
Parasitized,273,16245,0,0,0
Parasitized,15583,0,0,0,0
Parasitized,495.5,16327,0,0,0
Parasitized,162,14826,0,0,0
Parasitized,14807,0,0,0,0
Parasitized,220.5,19324,0,0,0
Parasitized,11705,0,0,0,0
Parasitized,189.5,17567,0,0,0
Parasitized,148.5,8.5,16010,0,0
Parasitized,240.5,12668.5,0,0,0
Parasitized,181,15921.5,0,0,0
Parasitized,208,14066,0,0,0
Parasitized,52,39.5,8580.5,0,0
Parasitized,304.5,18111,0,0,0
Parasitized,269.5,15606.5,0,0,0
Parasitized,247.5,2,186,0,13816.5
Parasitized,235.5,19209.5,0,0,0
Parasitized,30.5,18.5,12936.5,0,0
Parasitized,415,46,8.5,317.5,108
Parasitized,15808.5,0,0,0,0
Parasitized,190,15887.5,0,0,0
Parasitized,172.5,16410.5,0,0,0
Parasitized,166.5,15324,0,0,0
Parasitized,15497,0,0,0,0
Parasitized,17.5,150,79,58.5,256
Parasitized,66.5,308,14965,0,0
Parasitized,12.5,245,295,14003.5,0
Parasitized,343.5,41,13979.5,0,0
Parasitized,206.5,192,36,2,13596.5
Parasitized,85,258,17,105,246
Parasitized,367.5,14023.5,0,0,0
Parasitized,155,167,14012.5,0,0
Parasitized,252,15006,0,0,0
Parasitized,168.5,16881.5,0,0,0
Parasitized,11,15324.5,0,0,0
Parasitized,320,32,41.5,18461.5,0
Parasitized,14625,0,0,0,0
Parasitized,157.5,15546,0,0,0
Parasitized,264.5,18011.5,0,0,0
Parasitized,116,27,15699,0,0
Parasitized,293,15489,0,0,0
Parasitized,28.5,11.5,353,15492,0
Parasitized,156,22.5,25,13021,0
Parasitized,204.5,16416.5,0,0,0
Parasitized,155.5,15087.5,0,0,0
Parasitized,290.5,15055.5,0,0,0
Parasitized,22,14,8.5,188.5,16347.5
Parasitized,222.5,17478.5,0,0,0
Parasitized,380.5,16137.5,0,0,0
Parasitized,185.5,16739,0,0,0
Parasitized,169,15814.5,0,0,0
Parasitized,18978,0,0,0,0
Parasitized,48,200,14987,0,0
Parasitized,299,15934.5,0,0,0
Parasitized,103.5,95,11770.5,0,0
Parasitized,15,621,6,7756.5,0
Parasitized,229,2,9017,0,0
Parasitized,172.5,35,14982.5,0,0
Parasitized,160.5,13191,0,0,0
Parasitized,481.5,162.5,3557.5,0,42
Parasitized,237,13648,0,0,0
Parasitized,47,88,315.5,13231,0
Parasitized,58.5,2,508,53,165
Parasitized,2,2,35.5,121.5,42.5
Parasitized,178,308.5,11724,0,0
Parasitized,148,16,12754.5,0,0
Parasitized,21.5,35,5.5,64.5,14
Parasitized,323.5,212.5,15105.5,0,0
Parasitized,67.5,10,115.5,403,14
Parasitized,207,14644,0,0,0
Parasitized,9.5,121,41.5,112,14134
Parasitized,2309.5,0,12.5,2,1168.5
Parasitized,154.5,11146,0,0,0
Parasitized,8.5,301.5,6,19,14306.5
Parasitized,270,54.5,301.5,32,8190
Parasitized,57.5,33.5,13399,0,0
Parasitized,128.5,10138,0,0,0
Parasitized,170.5,13598.5,0,0,0
Parasitized,201,19257.5,0,0,0
Parasitized,115,10772,0,0,0
Parasitized,105.5,93.5,14016.5,0,0
Parasitized,34.5,9.5,44.5,191.5,8837.5
Parasitized,154,17360,0,0,0
Parasitized,160.5,262,5.5,11.5,2
Parasitized,52,747.5,12358,0,0
Parasitized,190,14741,0,0,0
Parasitized,108,12828.5,0,0,0
Parasitized,33,1768,4,12059.5,0
Parasitized,14,25.5,14,91.5,4
Parasitized,115.5,13163,0,0,0
Parasitized,229.5,138,13093,0,0
Parasitized,5.5,219.5,11624,0,0
Parasitized,131.5,18,14166.5,0,0
Parasitized,14.5,67.5,0.5,1994.5,7521
Parasitized,151,11347,0,0,0
Parasitized,85.5,13607.5,0,0,0
Parasitized,218.5,13066.5,0,0,0
Parasitized,145.5,44,71.5,14586.5,0
Parasitized,13.5,8.5,1910.5,11,454.5
Parasitized,4,182.5,169.5,387,25
Parasitized,21,5.5,6118,18,0
Parasitized,105.5,173.5,13131,0,0
Parasitized,2,2,43,23.5,34
Parasitized,103.5,21,13390.5,0,0
Parasitized,489,52,70,12804.5,0
Parasitized,321,10286.5,0,0,0
Parasitized,192.5,10588,0,0,0
Parasitized,84,17,30,6133.5,0
Parasitized,254.5,11234.5,0,0,0
Parasitized,46,47,5.5,279,41
Parasitized,231.5,33,174,10308.5,0
Parasitized,170.5,106.5,14043.5,0,0
Parasitized,347,11097.5,0,0,0
Parasitized,157,12977.5,0,0,0
Parasitized,210.5,4,30.5,14744.5,0
Parasitized,343,9460,0,0,0
Parasitized,2,10,198,27.5,8.5
Parasitized,147.5,136.5,11614.5,0,0
Parasitized,265,101.5,10491.5,0,0
Parasitized,110.5,252.5,14019.5,0,0
Parasitized,166,4,33.5,11876.5,0
Parasitized,209,165,102.5,11235,0
Parasitized,13.5,261.5,12717.5,0,0
Parasitized,65.5,54.5,114.5,58.5,205.5
Parasitized,183.5,12770.5,0,0,0
Parasitized,51,10270.5,0,0,0
Parasitized,169,140,14239.5,0,0
Parasitized,13.5,87,28.5,15507,0
Parasitized,30,27.5,85.5,191,11972
Parasitized,129.5,98,11459,0,0
Parasitized,12.5,237,14354,0,0
Parasitized,11766.5,0,0,0,0
Parasitized,36.5,134.5,10082,0,0
Parasitized,162,42.5,12467,0,0
Parasitized,131.5,95,9683,0,0
Parasitized,196.5,10642,0,0,0
Parasitized,145.5,4,4,212.5,10534
Parasitized,226,273.5,420,278.5,11995.5
Parasitized,197.5,409.5,8916,0,0
Parasitized,284,68,11901,0,0
Parasitized,7,42.5,7,221,11291.5
Parasitized,156,10540.5,0,0,0
Parasitized,51.5,175,61.5,40.5,10540
Parasitized,8346.5,0,0,0,0
Parasitized,255,17,10914.5,0,0
Parasitized,10396,0,0,0,0
Parasitized,14907.5,0,0,0,0
Parasitized,153,7,10066,0,0
Parasitized,17,189,9873.5,0,0
Parasitized,0,718.5,4,13711,0
Parasitized,23,259,9800.5,0,0
Parasitized,535,24,36,31,132
Parasitized,190,81.5,21.5,224.5,47
Parasitized,174.5,13448,0,0,0
Parasitized,285,10244,0,0,0
Parasitized,53,186,178,20.5,248
Parasitized,186,91,20.5,10788,0
Parasitized,41,12.5,31,32.5,509.5
Parasitized,15,200,200.5,12249.5,0
Parasitized,287,11563.5,0,0,0
Parasitized,22,11478.5,0,0,0
Parasitized,252,5.5,10,116.5,13633.5
Parasitized,47.5,170.5,274.5,12761.5,0
Parasitized,170,100,7,13830.5,0
Parasitized,226,9064,0,0,0
Parasitized,94.5,159,77.5,13,12405
Parasitized,84.5,23.5,18.5,32.5,278.5
Parasitized,72,121,23,11244,0
Parasitized,141,54,436.5,11806,0
Parasitized,19.5,34,153.5,11808.5,0
Parasitized,261.5,48.5,14053.5,0,0
Parasitized,78.5,7,109.5,11635.5,0
Parasitized,306.5,187,13727,0,0
Parasitized,512.5,33,11777,0,0
Parasitized,5.5,21.5,180.5,237.5,13293
Parasitized,8.5,38,27,505.5,33.5
Parasitized,84.5,159.5,12620.5,0,0
Parasitized,193,10972.5,0,0,0
Parasitized,175.5,11186.5,0,0,0
Parasitized,65.5,2,457,4,4
Parasitized,323,11013.5,0,0,0
Parasitized,183,10879,0,0,0
Parasitized,45.5,169.5,12167,0,0
Parasitized,134,12560,0,0,0
Parasitized,161.5,13745,0,0,0
Parasitized,17.5,70.5,2,11.5,263.5
Parasitized,152.5,13224,0,0,0
Parasitized,10452,0,0,0,0
Parasitized,8.5,27,16.5,260,12031.5
Parasitized,300,11328.5,0,0,0
Parasitized,227.5,124.5,10548.5,0,0
Parasitized,39.5,93,102,11801,0
Parasitized,123.5,12185.5,0,0,0
Parasitized,28.5,72,244.5,12134.5,0
Parasitized,29,5.5,286,132.5,14842.5
Parasitized,65,11.5,296,622.5,49.5
Parasitized,414,366.5,74,48,12124
Parasitized,15.5,240.5,12117.5,0,0
Parasitized,11.5,11112,0,0,0
Parasitized,41,14933.5,0,0,0
Parasitized,190.5,13122.5,0,0,0
Parasitized,2,295,12027.5,0,0
Parasitized,34,231.5,5.5,11257.5,0
Parasitized,293.5,11873,0,0,0
Parasitized,182.5,19,23.5,13121.5,0
Parasitized,225,344,316.5,16533.5,0
Parasitized,135,13847.5,0,0,0
Parasitized,27,12867,0,0,0
Parasitized,244.5,24.5,14718,0,0
Parasitized,83,164.5,9885,0,0
Parasitized,4,8.5,40,17,15
Parasitized,116.5,166.5,13161.5,0,0
Parasitized,154.5,69,49,33.5,16.5
Parasitized,268,48.5,9436,0,0
Parasitized,150,11673.5,0,0,0
Parasitized,133.5,14538,0,0,0
Parasitized,298.5,9679.5,0,0,0
Parasitized,456.5,7968,0,0,0
Parasitized,367,9534,0,0,0
Parasitized,28.5,374,11915.5,0,0
Parasitized,97.5,370.5,11367,0,0
Parasitized,176.5,17.5,11476,0,0
Parasitized,341,25.5,82.5,8446.5,0
Parasitized,37.5,282.5,11357,0,0
Parasitized,264,199.5,10663,0,0
Parasitized,96,303.5,286.5,143.5,7898.5
Parasitized,273.5,197,134.5,11611.5,0
Parasitized,148,108,8,198.5,34.5
Parasitized,34,187.5,8.5,14601.5,0
Parasitized,17.5,184,13394,0,0
Parasitized,4,70,376.5,597.5,30
Parasitized,2,107,43,12104.5,0
Parasitized,55.5,9935,0,0,0
Parasitized,164,11887,0,0,0
Parasitized,17,163.5,12043,0,0
Parasitized,6,2,170,6290.5,0
Parasitized,142,10425,0,0,0
Parasitized,7,288.5,11.5,4,11280.5
Parasitized,381.5,9934.5,0,0,0
Parasitized,401,0,206,14.5,359
Parasitized,22.5,266.5,60.5,109.5,9275.5
Parasitized,2,10483,0,0,0
Parasitized,142.5,50.5,14290.5,0,0
Parasitized,179,37.5,15181,0,0
Parasitized,328.5,74,121,75,174.5
Parasitized,211,124,12034.5,0,0
Parasitized,83.5,13260.5,0,0,0
Parasitized,184.5,9133.5,0,0,0
Parasitized,7,7,194.5,9644,0
Parasitized,19.5,488,9831.5,0,0
Parasitized,38.5,65,210,9230,0
Parasitized,112,56,9.5,11705,0
Parasitized,10611,0,0,0,0
Parasitized,141.5,84,8884.5,0,0
Parasitized,27,43,32.5,147.5,192.5
Parasitized,10145.5,0,0,0,0
Parasitized,185,119.5,2,4,320
Parasitized,27,348,12873.5,0,0
Parasitized,182.5,9585.5,0,0,0
Parasitized,43.5,179.5,10108,0,0
Parasitized,7,202,10862,0,0
Parasitized,2,7,9334.5,0,0
Parasitized,219.5,35,365.5,10875.5,0
Parasitized,382,10436.5,0,0,0
Parasitized,519.5,22.5,10,17,80
Parasitized,636.5,29,294,135,11.5
Parasitized,871,11932,0,0,0
Parasitized,13.5,11,61,312,11762
Parasitized,8,62.5,24.5,90.5,136
Parasitized,236.5,612,95.5,246,34
Parasitized,239.5,19.5,14830,0,0
Parasitized,309.5,59,300,48,12996
Parasitized,381,10,28.5,10746,0
Parasitized,316,51,41,10064.5,0
Parasitized,10021,0,0,0,0
Parasitized,11,197,11360.5,0,0
Parasitized,90,191.5,2,33,32.5
Parasitized,71,10581,0,0,0
Parasitized,80.5,352,10271,0,0
Parasitized,7,42,227.5,12556,0
Parasitized,7,18.5,43.5,199.5,241.5
Parasitized,123.5,209.5,12163.5,0,0
Parasitized,408.5,12713,0,0,0
Parasitized,43,17.5,41.5,21.5,536.5
Parasitized,4,19.5,45.5,11597,0
Parasitized,258.5,35.5,11221.5,0,0
Parasitized,64.5,12158.5,0,0,0
Parasitized,2,74.5,4,163.5,9701.5
Parasitized,4,251,36.5,246.5,8379
Parasitized,23.5,84.5,2,24,246.5
Parasitized,140.5,109.5,30,10584,0
Parasitized,61,151.5,14310,0,0
Parasitized,67.5,30,12167,0,0
Parasitized,12.5,132,9387,0,0
Parasitized,738,6009,0,0,0
Parasitized,31,279.5,7,13005.5,0
Parasitized,8.5,7,20.5,251,11075.5
Parasitized,339,375,10013.5,0,0
Parasitized,1,589,9689.5,0,0
Parasitized,18.5,10,12.5,16.5,11004
Parasitized,165,4,23.5,150.5,13834.5
Parasitized,115.5,204,7,12223,0
Parasitized,9196,0,0,0,0
Parasitized,360.5,684,28.5,10184.5,0
Parasitized,34.5,217,15.5,251,262.5
Parasitized,94,223.5,12057.5,0,0
Parasitized,93,97,17.5,160,491.5
Parasitized,247,9619.5,0,0,0
Parasitized,13,153.5,12479.5,0,0
Parasitized,4,17.5,19,45,29.5
Parasitized,258.5,43.5,10614,0,0
Parasitized,163.5,246,10799,0,0
Parasitized,46.5,127.5,5.5,194,36.5
Parasitized,243.5,47,5.5,10498.5,0
Parasitized,12.5,161,59.5,8038.5,0
Parasitized,290,9048.5,0,0,0
Parasitized,87.5,11611.5,0,0,0
Parasitized,328,12134,0,0,0
Parasitized,234,54.5,12338,0,0
Parasitized,156,10971,0,0,0
Parasitized,33,369.5,293,23,11677.5
Parasitized,76,246.5,14166.5,0,0
Parasitized,221.5,14901.5,0,0,0
Parasitized,68.5,367,15891.5,0,0
Parasitized,211.5,10884,0,0,0
Parasitized,4,6,310.5,12802.5,0
Parasitized,70,200,38.5,12931.5,0
Parasitized,200,38,11.5,11584,0
Parasitized,105,614.5,56.5,20,11614
Parasitized,61,12444.5,0,0,0
Parasitized,2,11,0,7921.5,0
Parasitized,10,281.5,11633,0,0
Parasitized,51,9538,0,0,0
Parasitized,202.5,171,25.5,11509,0
Parasitized,67,12040,0,0,0
Parasitized,371,12661.5,0,0,0
Parasitized,4,71,210.5,14402.5,0
Parasitized,10,51,10351,23.5,0
Parasitized,199.5,12713,0,0,0
Parasitized,16.5,211,14129,0,0
Parasitized,34,221,13418,0,0
Parasitized,166,2,161.5,14233.5,0
Parasitized,32.5,72,161.5,10341.5,0
Parasitized,112.5,11941.5,0,0,0
Parasitized,20,160,144,8.5,5.5
Parasitized,297.5,11863.5,0,0,0
Parasitized,21,4,2,49,74.5
Parasitized,2,19.5,24,449.5,12277.5
Parasitized,166.5,74.5,11502.5,0,0
Parasitized,228.5,2,14.5,10000.5,0
Parasitized,178.5,208,10859,0,0
Parasitized,13.5,86.5,269,11162,0
Parasitized,13.5,2,520.5,13356.5,0
Parasitized,96.5,12182.5,0,0,0
Parasitized,207,11598.5,0,0,0
Parasitized,78,218.5,186,338,20
Parasitized,4,313,11026.5,0,0
Parasitized,21,218.5,12036,0,0
Parasitized,174.5,110.5,10267,0,0
Parasitized,4,298.5,12957,0,0
Parasitized,59,298.5,12149,0,0
Parasitized,205,120.5,12883,0,0
Parasitized,323,46.5,7,17.5,9923.5
Parasitized,415.5,0,1087,10,11078
Parasitized,44,562.5,16.5,9843,0
Parasitized,223.5,64.5,16349.5,0,0
Parasitized,26,41,159,117.5,14469
Parasitized,216.5,13702.5,0,0,0
Parasitized,198,13960,0,0,0
Parasitized,186,7,14447,0,0
Parasitized,206.5,93,13313,0,0
Parasitized,293,14450,0,0,0
Parasitized,541,98.5,84.5,274.5,12759
Parasitized,42.5,47,32,160.5,11856.5
Parasitized,211.5,52,59.5,5.5,9167.5
Parasitized,350,12945,0,0,0
Parasitized,102.5,9,1390,9826,0
Parasitized,203,37,128.5,8783,0
Parasitized,72.5,7,302.5,12.5,12.5
Parasitized,150,193.5,10818.5,0,0
Parasitized,196,198.5,13825,0,0
Parasitized,15.5,20.5,8.5,4,10273.5
Parasitized,180.5,10,155.5,11642.5,0
Parasitized,56,34.5,272.5,268,8568.5
Parasitized,208,11875.5,0,0,0
Parasitized,7,162,11695.5,0,0
Parasitized,15,144.5,12091,0,0
Parasitized,122,145.5,77.5,9947.5,0
Parasitized,9796,0,0,0,0
Parasitized,57,249.5,10545.5,0,0
Parasitized,0,843.5,11265,0,0
Parasitized,16,202.5,10,23.5,11408.5
Parasitized,605,5.5,8877.5,0,0
Parasitized,2,368.5,8872.5,0,0
Parasitized,60.5,23.5,314.5,14441,0
Parasitized,21,178.5,83,11,158
Parasitized,10,202,184,14606,0
Parasitized,67,83.5,165,9435,0
Parasitized,226,10271.5,0,0,0
Parasitized,2,136.5,33,2,11332.5
Parasitized,409,8160,0,0,0
Parasitized,69,97,301.5,9816.5,0
Parasitized,16.5,538,9138.5,0,0
Parasitized,223,280,77.5,64,136
Parasitized,118,185.5,10204.5,0,0
Parasitized,64,169.5,113.5,9589,0
Parasitized,11136,0,0,0,0
Parasitized,257,12325.5,0,0,0
Parasitized,23.5,13.5,2,302.5,147.5
Parasitized,2,196,2,32,74
Parasitized,72.5,360,157.5,10090.5,0
Parasitized,2,205,32.5,167,11960
Parasitized,187.5,10302,0,0,0
Parasitized,9,2,362,12.5,12.5
Parasitized,9.5,280.5,11000.5,0,0
Parasitized,269.5,40,8.5,12076,0
Parasitized,149,10991,0,0,0
Parasitized,20,169,173,11845,0
Parasitized,258.5,9292,0,0,0
Parasitized,16,455.5,115,8816.5,0
Parasitized,227.5,45,71.5,96.5,11016
Parasitized,38,8.5,2,18,12438.5
Parasitized,15,178.5,529,82,8.5
Parasitized,79.5,163.5,4,12871,0
Parasitized,325,30,17.5,366,2
Parasitized,95.5,122.5,177,10931,0
Parasitized,18.5,41.5,2,16.5,170
Parasitized,2,58.5,203.5,2,2
Parasitized,54.5,109,417,11,10762.5
Parasitized,246.5,11943,0,0,0
Parasitized,253,184,11619,0,0
Parasitized,191.5,9049,0,0,0
Parasitized,65.5,23.5,278.5,8856.5,0
Parasitized,29,5.5,211,9217.5,0
Parasitized,362,15,10651.5,0,0
Parasitized,12.5,71,25.5,169.5,44
Parasitized,22.5,188.5,86.5,9430,0
Parasitized,15.5,7,2,478,5.5
Parasitized,257,174,8605,0,0
Parasitized,159.5,13247.5,0,0,0
Parasitized,11.5,215,12206,0,0
Parasitized,10,43.5,311,13,11688.5
Parasitized,513,6860,0,0,0
Parasitized,233,31.5,12137.5,0,0
Parasitized,53,3.5,2.5,12199.5,0
Parasitized,0.5,11,137.5,235.5,9442.5
Parasitized,28.5,285,81,45,324
Parasitized,305.5,9760,0,0,0
Parasitized,134,121.5,104,9454.5,0
Parasitized,5.5,216.5,21,185.5,73
Parasitized,299,18,11370.5,0,0
Parasitized,32,242.5,10273,0,0
Parasitized,22.5,75.5,0,266.5,11315
Parasitized,323,170.5,13688,0,0
Parasitized,188.5,48,11683,0,0
Parasitized,271.5,11778.5,0,0,0
Parasitized,8,296.5,38.5,11.5,39.5
Parasitized,605.5,79.5,71.5,543,8057
Parasitized,23.5,215.5,10197.5,0,0
Parasitized,179.5,238.5,7651,0,0
Parasitized,14,99,58.5,115.5,32
Parasitized,11.5,327.5,11749,0,0
Parasitized,2,2,12.5,2,4
Parasitized,193.5,11831.5,0,0,0
Parasitized,220.5,2,12495.5,0,0
Parasitized,93.5,409,54.5,16.5,9
Parasitized,2,206,12246,0,0
Parasitized,188.5,13122,0,0,0
Parasitized,132,69,46.5,9073,0
Parasitized,296,13550,0,0,0
Parasitized,195.5,74.5,167,46,4
Parasitized,628.5,528,58,8.5,47.5
Parasitized,17.5,338,2,2,33.5
Parasitized,185,11291.5,0,0,0
Parasitized,37,37,30.5,200,13666.5
Parasitized,12.5,282,2,4,46.5
Parasitized,8.5,277.5,10637,0,0
Parasitized,316.5,26,77.5,12321,0
Parasitized,80,226.5,11360.5,0,0
Parasitized,119.5,168.5,16405,0,0
Parasitized,200.5,14,167,9862.5,0
Parasitized,2,17.5,216.5,4,82.5
Parasitized,139.5,664,930,12148,0
Parasitized,54,428.5,5.5,4,67
Parasitized,16.5,256.5,29,74.5,12046
Parasitized,25,230,19,12231,0
Parasitized,34.5,263,9217.5,0,0
Parasitized,254.5,50,63,73.5,11252.5
Parasitized,9272,0,0,0,0
Parasitized,188.5,191.5,365.5,295.5,32
Parasitized,5.5,45,18,64,303
Parasitized,13,133,208,93,209
Parasitized,74.5,10017.5,0,0,0
Parasitized,203.5,2,15503,0,0
Parasitized,11,26.5,49.5,14,169.5
Parasitized,360.5,11526,0,0,0
Parasitized,14,28.5,207,7,19
Parasitized,5.5,55.5,225,10390.5,0
Parasitized,2,11,14,85.5,231.5
Parasitized,136,12326.5,0,0,0
Parasitized,137,7,20,124,350
Parasitized,85.5,21,69,150,11899
Parasitized,30.5,226.5,11268.5,0,0
Parasitized,2,75.5,384,37.5,9601.5
Parasitized,948.5,10192,0,0,0
Parasitized,124,122,11210.5,0,0
Parasitized,5.5,91,254,11166.5,0
Parasitized,12,195.5,11323.5,0,0
Parasitized,115,63.5,184,69.5,10389.5
Parasitized,112,57,140,5.5,2
Parasitized,319.5,300,11022,0,0
Parasitized,13.5,11710.5,0,0,0
Parasitized,9,56.5,231,10617,0
Parasitized,204.5,368.5,9761,0,0
Parasitized,109.5,137.5,12496,0,0
Parasitized,7,19,137.5,229.5,72.5
Parasitized,81.5,95.5,46,9933,0
Parasitized,254,2,11426,0,0
Parasitized,415.5,253.5,59.5,32,4
Parasitized,169.5,20,157,310,19
Parasitized,21,225,12424,0,0
Parasitized,63,262.5,14,66.5,8985
Parasitized,31.5,8.5,9949.5,0,0
Parasitized,132.5,21,122.5,11212,0
Parasitized,34,180,276.5,13804,0
Parasitized,54.5,319.5,9170,0,0
Parasitized,19,9441,0,0,0
Parasitized,231.5,35.5,64.5,9908.5,0
Parasitized,16,225.5,5.5,23.5,17
Parasitized,376.5,9.5,86.5,75,224
Parasitized,78,291,11372.5,0,0
Parasitized,185,108.5,10,10441,0
Parasitized,187,126,11398,0,0
Parasitized,36,177,2,11133,0
Parasitized,166,78.5,13333,0,0
Parasitized,145.5,12069.5,0,0,0
Parasitized,19,182,30.5,67.5,13838.5
Parasitized,6,377.5,10150.5,0,0
Parasitized,184.5,10,165,9.5,11449
Parasitized,28,280,159.5,10509.5,0
Parasitized,11.5,27,27,18,207.5
Parasitized,41.5,413.5,9186,0,0
Parasitized,11,169,60.5,2,22
Parasitized,87.5,51.5,62.5,11350.5,0
Parasitized,43.5,7,290,75.5,17.5
Parasitized,20.5,322,10997.5,0,0
Parasitized,21.5,228.5,18.5,384,11965
Parasitized,292,54.5,275,21,14
Parasitized,201,21.5,22.5,6,466.5
Parasitized,37.5,13487.5,0,0,0
Parasitized,8,28,33.5,12967.5,0
Parasitized,11796,0,0,0,0
Parasitized,80,38.5,114.5,11410,0
Parasitized,4,5.5,2,9,14118.5
Parasitized,209.5,138,11616.5,0,0
Parasitized,167,8.5,150.5,8719,0
Parasitized,42,175.5,11600.5,0,0
Parasitized,2,375.5,24.5,8.5,8249.5
Parasitized,320.5,12.5,53.5,14269,0
Parasitized,17325,0,0,0,0
Parasitized,295,10605,0,0,0
Parasitized,158,28.5,141,129.5,12882.5
Parasitized,11,287.5,17,6,72
Parasitized,40,159,1,103.5,12
Parasitized,18,108.5,324,353,12668.5
Parasitized,367.5,11846,0,0,0
Parasitized,694.5,10429.5,0,0,0
Parasitized,15.5,56,25.5,53,248
Parasitized,25,234,12263,0,0
Parasitized,36,185,14105.5,0,0
Parasitized,252.5,9743.5,0,0,0
Parasitized,15,24,179.5,12365.5,0
Parasitized,11,50,295.5,2,56.5
Parasitized,15.5,97,16.5,102,135.5
Parasitized,46,200,55,12060.5,0
Parasitized,151.5,39,286.5,11478,0
Parasitized,9663,0,0,0,0
Parasitized,210.5,33,11439,0,0
Parasitized,142.5,46.5,36.5,14,209.5
Parasitized,181.5,11.5,72.5,86,10685
Parasitized,36,77.5,20,205.5,44
Parasitized,189.5,113,354,8976.5,0
Parasitized,132.5,32,12.5,20.5,12338.5
Parasitized,199.5,31,0.5,103.5,385.5
Parasitized,167,317.5,182.5,146,210
Parasitized,6,206,172,17,31
Parasitized,181,24.5,353,12016,0
Parasitized,98.5,5.5,61,9323,0
Parasitized,108,178.5,11798,0,0
Parasitized,238,16.5,2,171,13699
Parasitized,30,225.5,10897,0,0
Parasitized,11.5,317.5,98,133,119.5
Parasitized,2,303.5,7,12113,0
Parasitized,4,221.5,12271.5,0,0
Parasitized,139,9780.5,0,0,0
Parasitized,2,825.5,19,9,12100
Parasitized,336,10227,0,0,0
Parasitized,9987.5,0,0,0,0
Parasitized,30.5,33,22.5,726,140
Parasitized,181,2,107,209.5,9116.5
Parasitized,444,279,11811,0,0
Parasitized,253,38,11527.5,0,0
Parasitized,35.5,2,4,29.5,263.5
Parasitized,374,45.5,9080,0,0
Parasitized,39,8.5,194,49,10842
Parasitized,17.5,35,187.5,167,14362.5
Parasitized,18.5,211.5,13279,0,0
Parasitized,233,11221.5,0,0,0
Parasitized,210,10330,0,0,0
Parasitized,98,76,18.5,252.5,10513.5
Parasitized,12.5,4,552,8509.5,0
Parasitized,299,865.5,2,48.5,2
Parasitized,151,11,12020,0,0
Parasitized,11,33.5,9.5,142.5,1867
Parasitized,148.5,218,9983.5,0,0
Parasitized,347.5,9740.5,0,0,0
Parasitized,32.5,12238,0,0,0
Parasitized,173.5,10570,0,0,0
Parasitized,42.5,954.5,2,57.5,39.5
Parasitized,165,11953.5,0,0,0
Parasitized,353,11050.5,0,0,0
Parasitized,14,17,282,0,118.5
Parasitized,47.5,32,11708,0,0
Parasitized,10,7.5,75,456,41.5
Parasitized,52,10082,0,0,0
Parasitized,202.5,52.5,89,144,155
Parasitized,78.5,117,27,9991,0
Parasitized,133,63,11.5,14037.5,0
Parasitized,11.5,282,189,58,13396
Parasitized,21.5,15.5,1,420,8346
Parasitized,12836.5,0,0,0,0
Parasitized,16.5,145,7464.5,0,0
Parasitized,15,9901,0,0,0
Parasitized,2,274,199.5,13273,0
Parasitized,5116.5,0,0,0,0
Parasitized,21.5,48,5.5,244.5,414.5
Parasitized,238.5,10361,0,0,0
Parasitized,22,2,323,732,13067
Parasitized,4,242.5,458.5,201.5,127.5
Parasitized,4,370,99,12950,0
Parasitized,28.5,2,301,11774,0
Parasitized,316,10843.5,0,0,0
Parasitized,10.5,62.5,128.5,16.5,67
Parasitized,185,11246,0,0,0
Parasitized,151,49,11997,0,0
Parasitized,253,10826.5,0,0,0
Parasitized,91,24,178.5,115,80
Parasitized,2,4,220,11081.5,0
Parasitized,183.5,148,8994.5,0,0
Parasitized,25,61,44,126.5,414
Parasitized,246.5,10297.5,0,0,0
Parasitized,2,62.5,304,217,45
Parasitized,155,28.5,9564,0,0
Parasitized,65,245.5,12.5,2,11950.5
Parasitized,173,10760.5,0,0,0
Parasitized,8.5,25,205,19,127
Parasitized,169,9779,0,0,0
Parasitized,163,303.5,22.5,479,8707
Parasitized,159.5,47,9020.5,0,0
Parasitized,143.5,288.5,12.5,10502,0
Parasitized,5.5,230,99.5,11043,0
Parasitized,52.5,2,124.5,15,17.5
Parasitized,2,270.5,10516.5,0,0
Parasitized,96,182,36,12347.5,0
Parasitized,33,330.5,9346,0,0
Parasitized,198,33,11319,0,0
Parasitized,7,29.5,186,10796,0
Parasitized,217.5,12022,0,0,0
Parasitized,153.5,40,65,50.5,9407.5
Parasitized,160,81,11529,0,0
Parasitized,27,35.5,8,10926,0
Parasitized,277,352,316,134,9529
Parasitized,138.5,157,7,7,9398.5
Parasitized,199.5,10586.5,0,0,0
Parasitized,19,18.5,15,162.5,31.5
Parasitized,168.5,10386.5,0,0,0
Parasitized,328.5,380.5,10300.5,0,0
Parasitized,2,9425,0,0,0
Parasitized,61,4,102,17,4
Parasitized,157,14187,0,0,0
Parasitized,212.5,81.5,10525.5,0,0
Parasitized,136.5,130.5,8.5,35,8465
Parasitized,150,15701,0,0,0
Parasitized,176,12033,0,0,0
Parasitized,140.5,12436,0,0,0
Parasitized,4,61,4,691,14447.5
Parasitized,146.5,37,126,11358.5,0
Parasitized,122,114.5,10170.5,0,0
Parasitized,203.5,5.5,11319,0,0
Parasitized,257.5,2,499.5,9167.5,0
Parasitized,207.5,9033,0,0,0
Parasitized,157.5,14271,0,0,0
Parasitized,2,203,17,52,12042.5
Parasitized,440,259,10.5,40,6
